event_id,event_type,target_type,target_id,start,end,severity,payload
SCN_WE_EDGE_AIR_NODE_025_NODE_079_20250918,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_079,2025-09-18,2025-09-19,0.8486294837246746,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_087_20250918,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_087,2025-09-18,2025-09-19,0.879992649097165,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_086_20250918,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_086,2025-09-18,2025-09-19,0.8370062240361468,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_099_20250918,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_099,2025-09-18,2025-09-20,0.7187547365059704,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20250918,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-09-18,2025-09-20,0.6907848002991306,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_015_NODE_031_20250918,weather_shutdown,edge,EDGE_AIR_NODE_015_NODE_031,2025-09-18,2025-09-19,0.9662381695817839,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20250918,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-09-18,2025-09-19,0.7039509350199262,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_066_NODE_091_20250918,weather_shutdown,edge,EDGE_AIR_NODE_066_NODE_091,2025-09-18,2025-09-19,0.927141114714456,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_016_NODE_043_20250918,weather_shutdown,edge,EDGE_AIR_NODE_016_NODE_043,2025-09-18,2025-09-19,0.9057534806254256,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250918,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-09-18,2025-09-20,0.8974751202925746,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250918,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-09-18,2025-09-20,0.906106187353863,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_023_NODE_031_20250918,weather_shutdown,edge,EDGE_AIR_NODE_023_NODE_031,2025-09-18,2025-09-20,0.6616270497849414,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_013_20250918,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_013,2025-09-18,2025-09-20,0.72705053164359,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_059_NODE_074_20250919,road_block,edge,EDGE_ROAD_NODE_059_NODE_074,2025-09-19,2025-09-21,0.7340755400250907,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_023_NODE_072_20250919,road_block,edge,EDGE_ROAD_NODE_023_NODE_072,2025-09-19,2025-09-21,0.6014818258056097,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_007_NODE_094_20250919,road_block,edge,EDGE_ROAD_NODE_007_NODE_094,2025-09-19,2025-09-20,0.6812164937088576,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_037_NODE_039_20250919,road_block,edge,EDGE_ROAD_NODE_037_NODE_039,2025-09-19,2025-09-20,0.8007166134864786,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_056_NODE_083_20250919,road_block,edge,EDGE_ROAD_NODE_056_NODE_083,2025-09-19,2025-09-20,0.7234350853633259,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_004_NODE_037_20250919,road_block,edge,EDGE_ROAD_NODE_004_NODE_037,2025-09-19,2025-09-20,0.623811760235841,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_064_NODE_096_20250919,road_block,edge,EDGE_ROAD_NODE_064_NODE_096,2025-09-19,2025-09-20,0.6605014802554964,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_059_NODE_063_20250919,road_block,edge,EDGE_ROAD_NODE_059_NODE_063,2025-09-19,2025-09-21,0.9553987145041581,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_044_NODE_093_20250919,road_block,edge,EDGE_ROAD_NODE_044_NODE_093,2025-09-19,2025-09-20,0.9598989605060859,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_067_NODE_094_20250919,road_block,edge,EDGE_ROAD_NODE_067_NODE_094,2025-09-19,2025-09-21,0.936288651633618,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_088_NODE_091_20250919,road_block,edge,EDGE_ROAD_NODE_088_NODE_091,2025-09-19,2025-09-20,0.7876557117156033,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_047_NODE_059_20250919,road_block,edge,EDGE_ROAD_NODE_047_NODE_059,2025-09-19,2025-09-20,0.678085655375052,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_010_NODE_042_20250919,road_block,edge,EDGE_ROAD_NODE_010_NODE_042,2025-09-19,2025-09-21,0.8577867236854158,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_063_20250919,road_block,edge,EDGE_ROAD_NODE_008_NODE_063,2025-09-19,2025-09-21,0.7013765352094695,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_034_20250919,road_block,edge,EDGE_ROAD_NODE_006_NODE_034,2025-09-19,2025-09-20,0.6156453203535631,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_021_NODE_098_20250919,road_block,edge,EDGE_ROAD_NODE_021_NODE_098,2025-09-19,2025-09-21,0.8636350212801092,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_014_NODE_080_20250919,road_block,edge,EDGE_ROAD_NODE_014_NODE_080,2025-09-19,2025-09-20,0.9361998333150405,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_076_NODE_087_20250919,road_block,edge,EDGE_ROAD_NODE_076_NODE_087,2025-09-19,2025-09-20,0.7946082750935382,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_048_NODE_081_20250919,road_block,edge,EDGE_ROAD_NODE_048_NODE_081,2025-09-19,2025-09-20,0.6218146517390284,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_061_NODE_092_20250919,road_block,edge,EDGE_ROAD_NODE_061_NODE_092,2025-09-19,2025-09-21,0.6395368149393602,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_013_NODE_043_20250919,road_block,edge,EDGE_ROAD_NODE_013_NODE_043,2025-09-19,2025-09-20,0.6382989911780546,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_011_NODE_024_20250919,road_block,edge,EDGE_ROAD_NODE_011_NODE_024,2025-09-19,2025-09-20,0.7682202000787794,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_009_NODE_027_20250919,road_block,edge,EDGE_ROAD_NODE_009_NODE_027,2025-09-19,2025-09-20,0.7489512801225646,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_041_NODE_046_20250919,road_block,edge,EDGE_ROAD_NODE_041_NODE_046,2025-09-19,2025-09-20,0.7721843688115608,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_023_NODE_031_20250919,road_block,edge,EDGE_ROAD_NODE_023_NODE_031,2025-09-19,2025-09-21,0.7148649035362861,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_040_NODE_085_20250919,road_block,edge,EDGE_ROAD_NODE_040_NODE_085,2025-09-19,2025-09-20,0.7063000273410295,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_053_NODE_098_20250919,road_block,edge,EDGE_ROAD_NODE_053_NODE_098,2025-09-19,2025-09-20,0.8401825014935403,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_088_20250919,road_block,edge,EDGE_ROAD_NODE_031_NODE_088,2025-09-19,2025-09-20,0.7894891429750468,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_056_NODE_091_20250919,road_block,edge,EDGE_ROAD_NODE_056_NODE_091,2025-09-19,2025-09-20,0.6521515043594498,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_048_NODE_065_20250919,road_block,edge,EDGE_ROAD_NODE_048_NODE_065,2025-09-19,2025-09-21,0.8684914979711162,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_059_NODE_085_20250919,road_block,edge,EDGE_ROAD_NODE_059_NODE_085,2025-09-19,2025-09-20,0.8529914279232365,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_060_NODE_097_20250919,road_block,edge,EDGE_ROAD_NODE_060_NODE_097,2025-09-19,2025-09-20,0.9506205072467361,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_085_20250919,road_block,edge,EDGE_ROAD_NODE_008_NODE_085,2025-09-19,2025-09-21,0.6898069757864782,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_020_NODE_066_20250919,road_block,edge,EDGE_ROAD_NODE_020_NODE_066,2025-09-19,2025-09-20,0.9489379756885008,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_046_NODE_050_20250919,road_block,edge,EDGE_ROAD_NODE_046_NODE_050,2025-09-19,2025-09-20,0.9082219335087899,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_069_NODE_073_20250921,road_block,edge,EDGE_ROAD_NODE_069_NODE_073,2025-09-21,2025-09-22,0.8962179684868044,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_040_NODE_059_20250921,road_block,edge,EDGE_ROAD_NODE_040_NODE_059,2025-09-21,2025-09-22,0.7198412992359,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_085_20250921,road_block,edge,EDGE_ROAD_NODE_008_NODE_085,2025-09-21,2025-09-22,0.9555210192861531,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_059_NODE_097_20250921,road_block,edge,EDGE_ROAD_NODE_059_NODE_097,2025-09-21,2025-09-23,0.7049794145655623,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_050_NODE_077_20250921,road_block,edge,EDGE_ROAD_NODE_050_NODE_077,2025-09-21,2025-09-23,0.708579074820066,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_013_NODE_043_20250921,road_block,edge,EDGE_ROAD_NODE_013_NODE_043,2025-09-21,2025-09-23,0.7888119770436717,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_025_NODE_087_20250921,road_block,edge,EDGE_ROAD_NODE_025_NODE_087,2025-09-21,2025-09-22,0.832057239453295,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_015_NODE_088_20250921,road_block,edge,EDGE_ROAD_NODE_015_NODE_088,2025-09-21,2025-09-22,0.9101219237580778,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_029_NODE_080_20250921,road_block,edge,EDGE_ROAD_NODE_029_NODE_080,2025-09-21,2025-09-22,0.6779727232766868,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_046_NODE_064_20250921,road_block,edge,EDGE_ROAD_NODE_046_NODE_064,2025-09-21,2025-09-23,0.6072646058436164,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_014_NODE_029_20250921,road_block,edge,EDGE_ROAD_NODE_014_NODE_029,2025-09-21,2025-09-22,0.9948857468649027,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_082_NODE_093_20250921,road_block,edge,EDGE_ROAD_NODE_082_NODE_093,2025-09-21,2025-09-22,0.6795672805967476,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_067_NODE_094_20250921,road_block,edge,EDGE_ROAD_NODE_067_NODE_094,2025-09-21,2025-09-23,0.6604190033063361,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_012_NODE_038_20250921,road_block,edge,EDGE_ROAD_NODE_012_NODE_038,2025-09-21,2025-09-22,0.8739239324219206,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_066_NODE_091_20250921,road_block,edge,EDGE_ROAD_NODE_066_NODE_091,2025-09-21,2025-09-22,0.8999905652565554,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_038_NODE_098_20250921,road_block,edge,EDGE_ROAD_NODE_038_NODE_098,2025-09-21,2025-09-23,0.600703173198875,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_011_NODE_018_20250921,road_block,edge,EDGE_ROAD_NODE_011_NODE_018,2025-09-21,2025-09-23,0.8471901812694259,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_066_20250921,road_block,edge,EDGE_ROAD_NODE_031_NODE_066,2025-09-21,2025-09-23,0.8552863373743935,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_015_NODE_023_20250921,road_block,edge,EDGE_ROAD_NODE_015_NODE_023,2025-09-21,2025-09-23,0.9780918035819279,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_046_NODE_062_20250921,road_block,edge,EDGE_ROAD_NODE_046_NODE_062,2025-09-21,2025-09-23,0.7021690065636879,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_016_NODE_069_20250921,road_block,edge,EDGE_ROAD_NODE_016_NODE_069,2025-09-21,2025-09-22,0.8777075120229948,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_061_NODE_099_20250921,road_block,edge,EDGE_ROAD_NODE_061_NODE_099,2025-09-21,2025-09-22,0.6675780854818908,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_009_NODE_027_20250921,road_block,edge,EDGE_ROAD_NODE_009_NODE_027,2025-09-21,2025-09-23,0.9737912351289222,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_064_NODE_086_20250921,road_block,edge,EDGE_ROAD_NODE_064_NODE_086,2025-09-21,2025-09-22,0.6779063800713757,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_026_NODE_095_20250921,road_block,edge,EDGE_ROAD_NODE_026_NODE_095,2025-09-21,2025-09-23,0.6875745151808165,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_010_NODE_042_20250921,road_block,edge,EDGE_ROAD_NODE_010_NODE_042,2025-09-21,2025-09-22,0.8441129967794982,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_035_NODE_098_20250921,road_block,edge,EDGE_ROAD_NODE_035_NODE_098,2025-09-21,2025-09-23,0.7862460855649482,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_000_NODE_075_20250921,road_block,edge,EDGE_ROAD_NODE_000_NODE_075,2025-09-21,2025-09-22,0.6494553626239324,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_045_NODE_069_20250921,road_block,edge,EDGE_ROAD_NODE_045_NODE_069,2025-09-21,2025-09-23,0.8577341382491678,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_011_NODE_043_20250921,road_block,edge,EDGE_ROAD_NODE_011_NODE_043,2025-09-21,2025-09-22,0.8151262629141256,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_040_NODE_097_20250921,road_block,edge,EDGE_ROAD_NODE_040_NODE_097,2025-09-21,2025-09-23,0.9311349271894076,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_044_NODE_079_20250921,road_block,edge,EDGE_ROAD_NODE_044_NODE_079,2025-09-21,2025-09-23,0.8428157207891978,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_056_NODE_083_20250921,road_block,edge,EDGE_ROAD_NODE_056_NODE_083,2025-09-21,2025-09-23,0.9817097776871968,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_041_NODE_064_20250921,road_block,edge,EDGE_ROAD_NODE_041_NODE_064,2025-09-21,2025-09-23,0.9380205360926914,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_032_NODE_089_20250921,road_block,edge,EDGE_ROAD_NODE_032_NODE_089,2025-09-21,2025-09-22,0.693315368872168,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250922,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-09-22,2025-09-23,0.6370730251091579,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250922,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-09-22,2025-09-24,0.6245684916864002,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_088_20250922,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_088,2025-09-22,2025-09-23,0.6547031662178431,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_037_NODE_087_20250922,weather_shutdown,edge,EDGE_AIR_NODE_037_NODE_087,2025-09-22,2025-09-23,0.8455518392838168,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_024_NODE_058_20250922,weather_shutdown,edge,EDGE_AIR_NODE_024_NODE_058,2025-09-22,2025-09-24,0.9889997878506812,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20250922,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-09-22,2025-09-24,0.8116326901262044,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_091_20250922,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_091,2025-09-22,2025-09-24,0.6450075113563595,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20250922,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-09-22,2025-09-23,0.7314998466641676,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250922,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-09-22,2025-09-23,0.8044660730280327,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20250922,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-09-22,2025-09-23,0.6846844905005764,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_051_20250922,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_051,2025-09-22,2025-09-24,0.6552985472668785,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_068_20250922,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_068,2025-09-22,2025-09-24,0.9378142102122944,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_013_20250922,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_013,2025-09-22,2025-09-23,0.8994836664259567,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250924,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-09-24,2025-09-25,0.9578382588173799,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_015_NODE_054_20250924,weather_shutdown,edge,EDGE_AIR_NODE_015_NODE_054,2025-09-24,2025-09-26,0.8283702367322261,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20250924,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-09-24,2025-09-25,0.7337876499081957,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_086_20250924,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_086,2025-09-24,2025-09-26,0.7979766770753806,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_044_20250924,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_044,2025-09-24,2025-09-25,0.8835645566997063,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_084_20250924,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_084,2025-09-24,2025-09-26,0.8399123076280604,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_066_20250924,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_066,2025-09-24,2025-09-25,0.8496120560423697,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250924,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-09-24,2025-09-25,0.7322156608431967,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20250924,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-09-24,2025-09-26,0.9276514636121005,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250924,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-09-24,2025-09-26,0.6581085664494569,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_086_20250924,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_086,2025-09-24,2025-09-26,0.7920305476383394,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_038_20250924,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_038,2025-09-24,2025-09-26,0.807602078282834,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20250924,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-09-24,2025-09-25,0.6785534864011782,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_018_NODE_083_20250925,road_block,edge,EDGE_ROAD_NODE_018_NODE_083,2025-09-25,2025-09-26,0.8280546575579187,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_027_NODE_042_20250925,road_block,edge,EDGE_ROAD_NODE_027_NODE_042,2025-09-25,2025-09-27,0.8755854623645274,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_088_20250925,road_block,edge,EDGE_ROAD_NODE_031_NODE_088,2025-09-25,2025-09-26,0.7937376513887311,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_041_NODE_064_20250925,road_block,edge,EDGE_ROAD_NODE_041_NODE_064,2025-09-25,2025-09-26,0.9984148577595471,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_053_NODE_063_20250925,road_block,edge,EDGE_ROAD_NODE_053_NODE_063,2025-09-25,2025-09-26,0.9126116144281582,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_005_NODE_088_20250925,road_block,edge,EDGE_ROAD_NODE_005_NODE_088,2025-09-25,2025-09-27,0.6622671502729377,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_025_NODE_044_20250925,road_block,edge,EDGE_ROAD_NODE_025_NODE_044,2025-09-25,2025-09-26,0.8623012361691853,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_028_NODE_051_20250925,road_block,edge,EDGE_ROAD_NODE_028_NODE_051,2025-09-25,2025-09-27,0.7181822697323927,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_002_NODE_068_20250925,road_block,edge,EDGE_ROAD_NODE_002_NODE_068,2025-09-25,2025-09-26,0.9353340677642548,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_025_NODE_079_20250925,road_block,edge,EDGE_ROAD_NODE_025_NODE_079,2025-09-25,2025-09-26,0.8896447650235038,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_083_NODE_096_20250925,road_block,edge,EDGE_ROAD_NODE_083_NODE_096,2025-09-25,2025-09-27,0.8946771484633328,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_059_20250925,road_block,edge,EDGE_ROAD_NODE_008_NODE_059,2025-09-25,2025-09-27,0.9347141797335135,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_067_NODE_099_20250925,road_block,edge,EDGE_ROAD_NODE_067_NODE_099,2025-09-25,2025-09-26,0.6664134851156109,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_007_NODE_099_20250925,road_block,edge,EDGE_ROAD_NODE_007_NODE_099,2025-09-25,2025-09-26,0.7068030598057201,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_066_NODE_088_20250925,road_block,edge,EDGE_ROAD_NODE_066_NODE_088,2025-09-25,2025-09-27,0.8920258657553103,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_001_NODE_081_20250925,road_block,edge,EDGE_ROAD_NODE_001_NODE_081,2025-09-25,2025-09-27,0.6049186933030565,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_040_20250925,road_block,edge,EDGE_ROAD_NODE_008_NODE_040,2025-09-25,2025-09-26,0.6554857149122101,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_007_NODE_067_20250925,road_block,edge,EDGE_ROAD_NODE_007_NODE_067,2025-09-25,2025-09-26,0.9665008044764418,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_043_NODE_071_20250925,road_block,edge,EDGE_ROAD_NODE_043_NODE_071,2025-09-25,2025-09-27,0.6371061446793406,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_032_NODE_057_20250925,road_block,edge,EDGE_ROAD_NODE_032_NODE_057,2025-09-25,2025-09-26,0.6766627761054087,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_065_20250925,road_block,edge,EDGE_ROAD_NODE_006_NODE_065,2025-09-25,2025-09-27,0.6475801262533586,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_048_20250925,road_block,edge,EDGE_ROAD_NODE_006_NODE_048,2025-09-25,2025-09-26,0.6623481436888917,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_055_NODE_082_20250925,road_block,edge,EDGE_ROAD_NODE_055_NODE_082,2025-09-25,2025-09-27,0.6120225226661009,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_001_NODE_057_20250925,road_block,edge,EDGE_ROAD_NODE_001_NODE_057,2025-09-25,2025-09-26,0.9792511694085329,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_030_NODE_095_20250925,road_block,edge,EDGE_ROAD_NODE_030_NODE_095,2025-09-25,2025-09-27,0.9647913948881326,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_011_NODE_043_20250925,road_block,edge,EDGE_ROAD_NODE_011_NODE_043,2025-09-25,2025-09-27,0.9372027285167688,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_053_NODE_098_20250925,road_block,edge,EDGE_ROAD_NODE_053_NODE_098,2025-09-25,2025-09-27,0.6896073687950017,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_021_NODE_038_20250925,road_block,edge,EDGE_ROAD_NODE_021_NODE_038,2025-09-25,2025-09-26,0.6986445643007309,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_034_NODE_036_20250925,road_block,edge,EDGE_ROAD_NODE_034_NODE_036,2025-09-25,2025-09-27,0.93043100598882,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_083_NODE_091_20250925,road_block,edge,EDGE_ROAD_NODE_083_NODE_091,2025-09-25,2025-09-26,0.8152141602045256,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_041_NODE_052_20250925,road_block,edge,EDGE_ROAD_NODE_041_NODE_052,2025-09-25,2025-09-27,0.9852530413523278,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_074_NODE_097_20250925,road_block,edge,EDGE_ROAD_NODE_074_NODE_097,2025-09-25,2025-09-26,0.9365797442370378,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_084_NODE_086_20250925,road_block,edge,EDGE_ROAD_NODE_084_NODE_086,2025-09-25,2025-09-26,0.8029845286942472,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_073_NODE_084_20250925,road_block,edge,EDGE_ROAD_NODE_073_NODE_084,2025-09-25,2025-09-27,0.7920162812367664,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_049_NODE_062_20250925,road_block,edge,EDGE_ROAD_NODE_049_NODE_062,2025-09-25,2025-09-26,0.9789194378229972,"{""closed"": true}"
