from_node,to_node,cost
NODE_029,NODE_039,21929.151437363667
NODE_029,NODE_040,30229.143815591153
NODE_029,NODE_041,37015.3352477255
NODE_029,NODE_042,21735.429297726743
NODE_029,NODE_043,29170.28730593156
NODE_029,NODE_044,34589.52569393267
NODE_029,NODE_045,30927.053808533776
NODE_029,NODE_046,38103.41003780848
NODE_029,NODE_047,17975.45006911122
NODE_029,NODE_048,32639.165734277973
NODE_029,NODE_049,35054.78527211273
NODE_029,NODE_050,40997.45153159236
NODE_029,NODE_051,22214.682619626412
NODE_029,NODE_052,37344.91288274622
NODE_029,NODE_053,14800.232616966783
NODE_029,NODE_054,52722.01719750921
NODE_029,NODE_055,42015.509158391586
NODE_029,NODE_056,42032.49298655779
NODE_029,NODE_057,28884.464114876144
NODE_029,NODE_058,30748.05495579534
NODE_029,NODE_059,25316.008135587224
NODE_029,NODE_060,34321.4571607655
NODE_029,NODE_061,5555.921253337748
NODE_029,NODE_062,34214.255966769655
NODE_029,NODE_063,22861.796110348085
NODE_029,NODE_064,35687.49963714826
NODE_029,NODE_065,29553.39669666409
NODE_029,NODE_066,45158.04486697847
NODE_029,NODE_067,1622.662696960264
NODE_029,NODE_068,4584.144102509836
NODE_029,NODE_069,28066.55546911885
NODE_029,NODE_070,28773.690758789657
NODE_029,NODE_071,24198.58139361968
NODE_029,NODE_072,42494.43681776094
NODE_029,NODE_073,29688.332090496293
NODE_029,NODE_074,30335.360422772213
NODE_029,NODE_075,14951.881749224043
NODE_029,NODE_076,27614.985774792123
NODE_029,NODE_077,40410.706920045406
NODE_029,NODE_078,39727.55362092743
NODE_029,NODE_079,29335.6089559463
NODE_029,NODE_080,1417.8967965861505
NODE_029,NODE_081,36862.94777461214
NODE_029,NODE_082,42547.6357954075
NODE_029,NODE_083,37025.18557559799
NODE_029,NODE_084,32484.07495305524
NODE_029,NODE_085,26906.391034515967
NODE_029,NODE_086,33559.69493184796
NODE_029,NODE_087,28132.212977360905
NODE_029,NODE_088,44509.61955544236
NODE_029,NODE_089,15459.976226193952
NODE_029,NODE_090,25972.997522859197
NODE_029,NODE_091,40614.45398574099
NODE_029,NODE_092,8432.14605594542
NODE_029,NODE_093,40611.23622045593
NODE_029,NODE_094,1424.3518466051592
NODE_029,NODE_095,24240.956462463124
NODE_029,NODE_096,36080.44942623491
NODE_029,NODE_097,30603.34539813848
NODE_029,NODE_098,7896.086019464477
NODE_029,NODE_099,964.4343109818035
NODE_030,NODE_031,21004.927003331042
NODE_030,NODE_032,17454.855523754915
NODE_030,NODE_033,40167.991979551814
NODE_030,NODE_034,19412.761262360666
NODE_030,NODE_035,26557.577603248617
NODE_030,NODE_036,25059.412724950376
NODE_030,NODE_037,11872.75177599553
NODE_030,NODE_038,15135.248917789813
NODE_030,NODE_039,11182.009523589266
NODE_030,NODE_040,40489.31056316519
NODE_030,NODE_041,13790.18040037666
NODE_030,NODE_042,1489.7255496220973
NODE_030,NODE_043,6032.5576204758845
NODE_030,NODE_044,19897.05580038785
NODE_030,NODE_045,7701.898961184935
NODE_030,NODE_046,14878.255190459633
NODE_030,NODE_047,28235.616816685262
NODE_030,NODE_048,25283.910178027687
NODE_030,NODE_049,11829.630424763887
NODE_030,NODE_050,17772.296684243523
NODE_030,NODE_051,4452.0072792517385
NODE_030,NODE_052,14119.758035397375
NODE_030,NODE_053,25060.399364540826
NODE_030,NODE_054,30249.813548386654
NODE_030,NODE_055,27323.03926484676
NODE_030,NODE_056,19560.289337435235
NODE_030,NODE_057,24131.65706892456
NODE_030,NODE_058,7610.3252703396665
NODE_030,NODE_059,35576.174883161264
NODE_030,NODE_060,29568.650114813918
NODE_030,NODE_061,19600.14013372255
NODE_030,NODE_062,10989.101119420811
NODE_030,NODE_063,33121.96285792213
NODE_030,NODE_064,12462.344789799416
NODE_030,NODE_065,24800.589650712507
NODE_030,NODE_066,22685.841217855912
NODE_030,NODE_067,24847.81754430911
NODE_030,NODE_068,18641.010744839008
NODE_030,NODE_069,4841.400621770011
NODE_030,NODE_070,17788.16938148575
NODE_030,NODE_071,1060.8517081640014
NODE_030,NODE_072,23109.410144323178
NODE_030,NODE_073,6463.177243147453
NODE_030,NODE_074,35487.32546354101
NODE_030,NODE_075,9236.199594293348
NODE_030,NODE_076,17710.773525276687
NODE_030,NODE_077,17185.552072696566
NODE_030,NODE_078,16502.39877357859
NODE_030,NODE_079,17370.1051852197
NODE_030,NODE_080,23737.37368988247
NODE_030,NODE_081,28084.47728162315
NODE_030,NODE_082,31562.114418103585
NODE_030,NODE_083,15053.177104915183
NODE_030,NODE_084,9258.920105706396
NODE_030,NODE_085,37166.55778209001
NODE_030,NODE_086,10334.540084499118
NODE_030,NODE_087,16166.709206634307
NODE_030,NODE_088,22037.415906319806
NODE_030,NODE_089,10707.16918024237
NODE_030,NODE_090,19352.761777209613
NODE_030,NODE_091,18142.250336618436
NODE_030,NODE_092,14793.008791403423
NODE_030,NODE_093,25918.766326911107
NODE_030,NODE_094,24649.506693954005
NODE_030,NODE_095,1024.5396437054487
NODE_030,NODE_096,12855.294578886067
NODE_030,NODE_097,36562.552844046906
NODE_030,NODE_098,18156.25276703852
NODE_030,NODE_099,22260.72053636704
NODE_031,NODE_032,27590.980233700586
NODE_031,NODE_033,49366.5182188254
NODE_031,NODE_034,23860.449761222455
NODE_031,NODE_035,46809.553408353386
NODE_031,NODE_036,24342.18284633477
NODE_031,NODE_037,19074.16021521047
NODE_031,NODE_038,35387.22472289457
NODE_031,NODE_039,21547.979215089927
NODE_031,NODE_040,51078.29352497232
NODE_031,NODE_041,14705.437002204519
NODE_031,NODE_042,22494.652552953143
NODE_031,NODE_043,15472.564561294903
NODE_031,NODE_044,14122.336653147286
NODE_031,NODE_045,14280.339253535392
NODE_031,NODE_046,16258.143101032103
NODE_031,NODE_047,48487.59262179003
NODE_031,NODE_048,29731.598676889476
NODE_031,NODE_049,9175.296578567155
NODE_031,NODE_050,18844.094157359963
NODE_031,NODE_051,24987.997542328765
NODE_031,NODE_052,15035.014637225235
NODE_031,NODE_053,45312.375169645595
NODE_031,NODE_054,9745.241493858826
NODE_031,NODE_055,12165.359139933364
NODE_031,NODE_056,1444.6376658958081
NODE_031,NODE_057,33330.18330819814
NODE_031,NODE_058,13894.79691143112
NODE_031,NODE_059,49705.20398999959
NODE_031,NODE_060,38767.176354087496
NODE_031,NODE_061,39852.11593882731
NODE_031,NODE_062,13432.313188898055
NODE_031,NODE_063,53373.9386630269
NODE_031,NODE_064,13377.601391627275
NODE_031,NODE_065,32661.25072641019
NODE_031,NODE_066,1680.91421452487
NODE_031,NODE_067,45099.79334941386
NODE_031,NODE_068,38892.986549943766
NODE_031,NODE_069,16163.526381561034
NODE_031,NODE_070,22235.85788034754
NODE_031,NODE_071,20444.270473606786
NODE_031,NODE_072,6296.115880104305
NODE_031,NODE_073,14541.749760183591
NODE_031,NODE_074,44685.851702814594
NODE_031,NODE_075,29488.124012208667
NODE_031,NODE_076,22183.65702861496
NODE_031,NODE_077,18565.439983269036
NODE_031,NODE_078,19672.016283937915
NODE_031,NODE_079,19436.196731387186
NODE_031,NODE_080,43989.34949498723
NODE_031,NODE_081,28206.22204843488
NODE_031,NODE_082,17839.481153181558
NODE_031,NODE_083,6451.9450768556035
NODE_031,NODE_084,15837.360398056855
NODE_031,NODE_085,48114.821091070844
NODE_031,NODE_086,10670.386918831926
NODE_031,NODE_087,20639.59270997258
NODE_031,NODE_088,1584.9719610626953
NODE_031,NODE_089,28017.154426259644
NODE_031,NODE_090,23825.645280547888
NODE_031,NODE_091,2862.6766667126058
NODE_031,NODE_092,35044.98459650818
NODE_031,NODE_093,10761.08620199771
NODE_031,NODE_094,44901.48249905876
NODE_031,NODE_095,20384.82214595522
NODE_031,NODE_096,8635.560394468986
NODE_031,NODE_097,45761.07908332049
NODE_031,NODE_098,38408.228572143285
NODE_031,NODE_099,42512.6963414718
NODE_032,NODE_033,22713.1364557969
NODE_032,NODE_034,8190.620069958076
NODE_032,NODE_035,25540.085325606276
NODE_032,NODE_036,13837.271532547788
NODE_032,NODE_037,11245.344954366783
NODE_032,NODE_038,14117.756640147469
NODE_032,NODE_039,13154.449063725244
NODE_032,NODE_040,24424.911761943826
NODE_032,NODE_041,27088.97095076296
NODE_032,NODE_042,15965.129974132818
NODE_032,NODE_043,17085.539109886427
NODE_032,NODE_044,13468.643580553302
NODE_032,NODE_045,25156.75448493985
NODE_032,NODE_046,28641.677049590544
NODE_032,NODE_047,27218.12453904292
NODE_032,NODE_048,10431.503164571475
NODE_032,NODE_049,23770.333249111347
NODE_032,NODE_050,31227.628105918404
NODE_032,NODE_051,13742.971138367404
NODE_032,NODE_052,27418.548585783676
NODE_032,NODE_053,24042.907086898485
NODE_032,NODE_054,32221.238659900067
NODE_032,NODE_055,20894.627045012214
NODE_032,NODE_056,28483.13484152246
NODE_032,NODE_057,6676.801545169646
NODE_032,NODE_058,17822.4569541959
NODE_032,NODE_059,23051.822226971086
NODE_032,NODE_060,12113.794591059002
NODE_032,NODE_061,18582.647856080206
NODE_032,NODE_062,25700.655599508194
NODE_032,NODE_063,29806.533696240465
NODE_032,NODE_064,25761.135340185716
NODE_032,NODE_065,7345.734126957593
NODE_032,NODE_066,29271.894448225456
NODE_032,NODE_067,23830.32526666676
NODE_032,NODE_068,17623.518467196664
NODE_032,NODE_069,22296.256145524927
NODE_032,NODE_070,6566.028189083159
NODE_032,NODE_071,18286.698207089383
NODE_032,NODE_072,21373.55470438157
NODE_032,NODE_073,23918.032766902368
NODE_032,NODE_074,18032.469939786097
NODE_032,NODE_075,8218.655929461569
NODE_032,NODE_076,5407.323205085625
NODE_032,NODE_077,30948.973931827477
NODE_032,NODE_078,32055.550232496356
NODE_032,NODE_079,8154.783502313403
NODE_032,NODE_080,22719.881412240127
NODE_032,NODE_081,14655.285204905638
NODE_032,NODE_082,20339.973225700996
NODE_032,NODE_083,23487.478460348382
NODE_032,NODE_084,26713.775629461314
NODE_032,NODE_085,21461.439328042343
NODE_032,NODE_086,22275.242908846576
NODE_032,NODE_087,6951.387523728006
NODE_032,NODE_088,26006.00827263789
NODE_032,NODE_089,6747.686343512547
NODE_032,NODE_090,3765.334953152698
NODE_032,NODE_091,27076.74687049138
NODE_032,NODE_092,13775.516513761078
NODE_032,NODE_093,19490.35410707656
NODE_032,NODE_094,23632.014416311657
NODE_032,NODE_095,18419.109894967864
NODE_032,NODE_096,24795.997403233527
NODE_032,NODE_097,19107.697320291994
NODE_032,NODE_098,17138.76048939618
NODE_032,NODE_099,21243.228258724695
NODE_033,NODE_034,25506.06845760294
NODE_033,NODE_035,16567.3714479921
NODE_033,NODE_036,25360.189032701008
NODE_033,NODE_037,33046.07794396808
NODE_033,NODE_038,27989.700133450904
NODE_033,NODE_039,34955.18205332654
NODE_033,NODE_040,4810.641807067027
NODE_033,NODE_041,48889.70394036425
NODE_033,NODE_042,38678.26642992972
NODE_033,NODE_043,38886.27209948772
NODE_033,NODE_044,35244.18156567811
NODE_033,NODE_045,47302.05369962147
NODE_033,NODE_046,50442.41003919183
NODE_033,NODE_047,14889.332234555455
NODE_033,NODE_048,19791.036530029087
NODE_033,NODE_049,45571.066238712636
NODE_033,NODE_050,53028.36109551969
NODE_033,NODE_051,36456.1075941643
NODE_033,NODE_052,49219.281575384965
NODE_033,NODE_053,18064.54968669989
NODE_033,NODE_054,52655.850971009735
NODE_033,NODE_055,40345.55861497372
NODE_033,NODE_056,50258.67282664727
NODE_033,NODE_057,16036.334910627258
NODE_033,NODE_058,39623.18994379719
NODE_033,NODE_059,7548.7741680794525
NODE_033,NODE_060,10599.3418647379
NODE_033,NODE_061,32466.68034305203
NODE_033,NODE_062,47501.38858910948
NODE_033,NODE_063,14303.485637348833
NODE_033,NODE_064,47561.86832978701
NODE_033,NODE_065,16705.267492415205
NODE_033,NODE_066,51047.43243335026
NODE_033,NODE_067,34487.44500062694
NODE_033,NODE_068,33438.45749387994
NODE_033,NODE_069,44997.16828273411
NODE_033,NODE_070,27130.660338477857
NODE_033,NODE_071,40999.834662886286
NODE_033,NODE_072,43149.09268950638
NODE_033,NODE_073,46063.33198158399
NODE_033,NODE_074,4680.666516010804
NODE_033,NODE_075,30931.79238525847
NODE_033,NODE_076,28120.459660882527
NODE_033,NODE_077,52749.70692142876
NODE_033,NODE_078,53856.28322209765
NODE_033,NODE_079,29930.32148743821
NODE_033,NODE_080,33377.0011462003
NODE_033,NODE_081,24014.81857036325
NODE_033,NODE_082,31862.890725854217
NODE_033,NODE_083,45288.21144994968
NODE_033,NODE_084,48859.07484414293
NODE_033,NODE_085,8109.635904267052
NODE_033,NODE_086,44075.97589844787
NODE_033,NODE_087,28752.1205133293
NODE_033,NODE_088,47781.5462577627
NODE_033,NODE_089,29460.822799309448
NODE_033,NODE_090,26478.4714089496
NODE_033,NODE_091,48877.47986009268
NODE_033,NODE_092,29681.37809310152
NODE_033,NODE_093,38941.28567703807
NODE_033,NODE_094,34289.134150271835
NODE_033,NODE_095,41132.24635076476
NODE_033,NODE_096,46596.73039283482
NODE_033,NODE_097,5473.755457912829
NODE_033,NODE_098,24968.696284202197
NODE_033,NODE_099,31900.34799268487
NODE_034,NODE_035,33730.70539556435
NODE_034,NODE_036,5646.651462589712
NODE_034,NODE_037,7540.009486365137
NODE_034,NODE_038,22308.376710105545
NODE_034,NODE_039,9449.113595723597
NODE_034,NODE_040,27217.843763749865
NODE_034,NODE_041,23383.635482761314
NODE_034,NODE_042,20815.061650089603
NODE_034,NODE_043,13380.203641884782
NODE_034,NODE_044,9738.113108075166
NODE_034,NODE_045,21795.985242018534
NODE_034,NODE_046,24936.3415815889
NODE_034,NODE_047,33185.31229525313
NODE_034,NODE_048,5871.148915667021
NODE_034,NODE_049,20064.9977811097
NODE_034,NODE_050,27522.29263791676
NODE_034,NODE_051,16179.115840061124
NODE_034,NODE_052,23713.21311778203
NODE_034,NODE_053,32233.52715685656
NODE_034,NODE_054,28490.708187421937
NODE_034,NODE_055,17164.09657253408
NODE_034,NODE_056,24752.604369044326
NODE_034,NODE_057,9469.733546975684
NODE_034,NODE_058,14117.121486194254
NODE_034,NODE_059,25844.754228777125
NODE_034,NODE_060,14906.726592865041
NODE_034,NODE_061,26773.267926038283
NODE_034,NODE_062,21995.32013150655
NODE_034,NODE_063,32599.465698046504
NODE_034,NODE_064,22055.79987218407
NODE_034,NODE_065,8800.800965187736
NODE_034,NODE_066,25541.36397574732
NODE_034,NODE_067,32020.94533662484
NODE_034,NODE_068,25814.13853715474
NODE_034,NODE_069,19491.09982513116
NODE_034,NODE_070,1624.5918808749168
NODE_034,NODE_071,18351.909554196667
NODE_034,NODE_072,17643.024231903437
NODE_034,NODE_073,20557.26352398105
NODE_034,NODE_074,20825.401941592136
NODE_034,NODE_075,16409.275999419646
NODE_034,NODE_076,2783.296864872452
NODE_034,NODE_077,27243.63846382583
NODE_034,NODE_078,28350.21476449471
NODE_034,NODE_079,4424.253029835268
NODE_034,NODE_080,30910.501482198204
NODE_034,NODE_081,8671.716019262483
NODE_034,NODE_082,12149.353155742923
NODE_034,NODE_083,19782.14299234674
NODE_034,NODE_084,23353.006386539997
NODE_034,NODE_085,24254.37132984838
NODE_034,NODE_086,18569.90744084493
NODE_034,NODE_087,3246.05205572636
NODE_034,NODE_088,22275.477800159755
NODE_034,NODE_089,14938.306413470624
NODE_034,NODE_090,4425.285116805379
NODE_034,NODE_091,23371.41140248974
NODE_034,NODE_092,21966.136583719155
NODE_034,NODE_093,15759.823634598424
NODE_034,NODE_094,31822.634486269737
NODE_034,NODE_095,20437.300906066117
NODE_034,NODE_096,21090.66193523188
NODE_034,NODE_097,21900.629322098033
NODE_034,NODE_098,25329.380559354253
NODE_034,NODE_099,29433.848328682772
NODE_035,NODE_036,34717.47208378784
NODE_035,NODE_037,27735.393193142903
NODE_035,NODE_038,11422.328685458806
NODE_035,NODE_039,25261.57419326345
NODE_035,NODE_040,13931.732959916575
NODE_035,NODE_041,40347.758003625284
NODE_035,NODE_042,25067.852053626524
NODE_035,NODE_043,32502.71006183134
NODE_035,NODE_044,37921.94844983245
NODE_035,NODE_045,34259.47656443356
NODE_035,NODE_046,41435.83279370826
NODE_035,NODE_047,1678.0392134366434
NODE_035,NODE_048,29148.31958111592
NODE_035,NODE_049,38387.20802801251
NODE_035,NODE_050,44329.874287492145
NODE_035,NODE_051,25547.105375526193
NODE_035,NODE_052,40677.335638646
NODE_035,NODE_053,1497.1782387077903
NODE_035,NODE_054,56054.43995340898
NODE_035,NODE_055,45347.93191429137
NODE_035,NODE_056,45364.91574245756
NODE_035,NODE_057,25393.61796171409
NODE_035,NODE_058,34080.47771169512
NODE_035,NODE_059,9018.597279912647
NODE_035,NODE_060,19956.624915824734
NODE_035,NODE_061,15899.308895059932
NODE_035,NODE_062,37546.678722669436
NODE_035,NODE_063,6564.385254673512
NODE_035,NODE_064,39019.922393048044
NODE_035,NODE_065,26062.55054350204
NODE_035,NODE_066,48490.46762287824
NODE_035,NODE_067,17920.073552634836
NODE_035,NODE_068,16871.086045887845
NODE_035,NODE_069,31398.978225018633
NODE_035,NODE_070,32106.113514689434
NODE_035,NODE_071,27531.00414951946
NODE_035,NODE_072,45826.859573660724
NODE_035,NODE_073,33020.75484639608
NODE_035,NODE_074,14037.94956709764
NODE_035,NODE_075,18284.30450512382
NODE_035,NODE_076,30947.4085306919
NODE_035,NODE_077,43743.12967594519
NODE_035,NODE_078,43059.97637682721
NODE_035,NODE_079,32668.03171184608
NODE_035,NODE_080,16809.629698208202
NODE_035,NODE_081,33372.101621450085
NODE_035,NODE_082,41220.173776941054
NODE_035,NODE_083,40357.608331497766
NODE_035,NODE_084,35816.497708955016
NODE_035,NODE_085,10608.980178841392
NODE_035,NODE_086,36892.11768774774
NODE_035,NODE_087,31464.635733260686
NODE_035,NODE_088,47842.042311342135
NODE_035,NODE_089,18792.39898209373
NODE_035,NODE_090,29305.420278758975
NODE_035,NODE_091,43946.876741640765
NODE_035,NODE_092,13114.006645109423
NODE_035,NODE_093,43943.65897635571
NODE_035,NODE_094,17721.76270227973
NODE_035,NODE_095,27573.379218362905
NODE_035,NODE_096,39412.87218213469
NODE_035,NODE_097,14305.934542463903
NODE_035,NODE_098,8401.324836210097
NODE_035,NODE_099,15332.97654469277
NODE_036,NODE_037,13186.660948954848
NODE_036,NODE_038,27955.02817269526
NODE_036,NODE_039,15095.765058313309
NODE_036,NODE_040,27071.96433884793
NODE_036,NODE_041,29030.286945351025
NODE_036,NODE_042,26461.713112679314
NODE_036,NODE_043,19026.855104474493
NODE_036,NODE_044,15384.764570664878
NODE_036,NODE_045,27442.636704608245
NODE_036,NODE_046,30582.99304417861
NODE_036,NODE_047,33039.43287035119
NODE_036,NODE_048,5569.152502671922
NODE_036,NODE_049,25711.649243699412
NODE_036,NODE_050,33168.94410050647
NODE_036,NODE_051,21825.767302650835
NODE_036,NODE_052,29359.86458037174
NODE_036,NODE_053,36214.650322495625
NODE_036,NODE_054,27295.661938308724
NODE_036,NODE_055,14985.369582272713
NODE_036,NODE_056,25786.820512230577
NODE_036,NODE_057,9323.854122073752
NODE_036,NODE_058,19763.772948783964
NODE_036,NODE_059,25698.87480387519
NODE_036,NODE_060,14760.847167963107
NODE_036,NODE_061,32419.919388627997
NODE_036,NODE_062,27641.97159409626
NODE_036,NODE_063,32453.58627314457
NODE_036,NODE_064,27702.45133477378
NODE_036,NODE_065,9125.667520719231
NODE_036,NODE_066,26023.09706085964
NODE_036,NODE_067,37667.59679921455
NODE_036,NODE_068,31460.789999744455
NODE_036,NODE_069,25137.751287720872
NODE_036,NODE_070,7271.243343464628
NODE_036,NODE_071,23998.561016786378
NODE_036,NODE_072,19016.77816453641
NODE_036,NODE_073,26203.914986570762
NODE_036,NODE_074,20679.522516690202
NODE_036,NODE_075,22055.927462009357
NODE_036,NODE_076,8429.948327462163
NODE_036,NODE_077,32890.28992641554
NODE_036,NODE_078,33996.86622708442
NODE_036,NODE_079,10070.90449242498
NODE_036,NODE_080,36557.15294478792
NODE_036,NODE_081,3864.0392021001094
NODE_036,NODE_082,6502.701693153211
NODE_036,NODE_083,25428.79445493645
NODE_036,NODE_084,28999.657849129708
NODE_036,NODE_085,24108.491904946448
NODE_036,NODE_086,24216.55890343464
NODE_036,NODE_087,8892.703518316071
NODE_036,NODE_088,23727.922083578018
NODE_036,NODE_089,20584.957876060336
NODE_036,NODE_090,10071.936579395091
NODE_036,NODE_091,27204.859513047377
NODE_036,NODE_092,27612.78804630887
NODE_036,NODE_093,13581.09664433706
NODE_036,NODE_094,37469.28594885945
NODE_036,NODE_095,26083.952368655828
NODE_036,NODE_096,26737.313397821592
NODE_036,NODE_097,21754.7498971961
NODE_036,NODE_098,30976.032021943967
NODE_036,NODE_099,35080.49979127249
NODE_037,NODE_038,16313.064507684094
NODE_037,NODE_039,2473.818999879456
NODE_037,NODE_040,34757.853250115004
NODE_037,NODE_041,15843.625996396175
NODE_037,NODE_042,13275.052163724464
NODE_037,NODE_043,5840.1941555196445
NODE_037,NODE_044,10186.55525668955
NODE_037,NODE_045,14255.975755653399
NODE_037,NODE_046,17396.33209522376
NODE_037,NODE_047,29413.432406579544
NODE_037,NODE_048,13411.158402032157
NODE_037,NODE_049,12524.988294744562
NODE_037,NODE_050,19982.28315155162
NODE_037,NODE_051,9203.821244216982
NODE_037,NODE_052,16173.20363141689
NODE_037,NODE_053,26238.21495443511
NODE_037,NODE_054,28319.046760266083
NODE_037,NODE_055,17612.538721148463
NODE_037,NODE_056,17629.522549314665
NODE_037,NODE_057,17009.74303334082
NODE_037,NODE_058,6577.111999829116
NODE_037,NODE_059,33384.76371514226
NODE_037,NODE_060,22446.736079230177
NODE_037,NODE_061,20777.955723616833
NODE_037,NODE_062,14455.31064514141
NODE_037,NODE_063,34299.77844781641
NODE_037,NODE_064,14515.790385818933
NODE_037,NODE_065,16340.810451552872
NODE_037,NODE_066,20755.07442973534
NODE_037,NODE_067,26025.63313420339
NODE_037,NODE_068,19818.82633473329
NODE_037,NODE_069,11951.090338766026
NODE_037,NODE_070,5915.41760549022
NODE_037,NODE_071,10811.900067831528
NODE_037,NODE_072,18091.46638051782
NODE_037,NODE_073,13017.254037615916
NODE_037,NODE_074,28365.41142795727
NODE_037,NODE_075,10413.963796998194
NODE_037,NODE_076,5838.021749281158
NODE_037,NODE_077,19703.628977460692
NODE_037,NODE_078,20810.20527812957
NODE_037,NODE_079,5497.353409224173
NODE_037,NODE_080,24915.189279776754
NODE_037,NODE_081,16211.725505627619
NODE_037,NODE_082,19689.36264210806
NODE_037,NODE_083,12622.215138354868
NODE_037,NODE_084,15812.996900174861
NODE_037,NODE_085,31794.380816213517
NODE_037,NODE_086,11029.897954479793
NODE_037,NODE_087,4293.957430638777
NODE_037,NODE_088,20106.649118199235
NODE_037,NODE_089,8942.994211049172
NODE_037,NODE_090,7480.010001214086
NODE_037,NODE_091,16211.483548497867
NODE_037,NODE_092,15970.824381297703
NODE_037,NODE_093,16208.265783212808
NODE_037,NODE_094,25827.322283848283
NODE_037,NODE_095,12897.291419700978
NODE_037,NODE_096,13550.652448866742
NODE_037,NODE_097,29440.63880846317
NODE_037,NODE_098,19334.068356932803
NODE_037,NODE_099,23438.536126261322
NODE_038,NODE_039,13839.24550780464
NODE_038,NODE_040,25354.061645375383
NODE_038,NODE_041,28925.42931816647
NODE_038,NODE_042,13645.523368167715
NODE_038,NODE_043,21080.381376372534
NODE_038,NODE_044,26499.61976437364
NODE_038,NODE_045,22837.147878974745
NODE_038,NODE_046,30013.504108249443
NODE_038,NODE_047,13100.36789889545
NODE_038,NODE_048,24549.259804718942
NODE_038,NODE_049,26964.8793425537
NODE_038,NODE_050,32907.54560203334
NODE_038,NODE_051,14124.776690067385
NODE_038,NODE_052,29255.006953187185
NODE_038,NODE_053,9925.150446751017
NODE_038,NODE_054,44632.111267950175
NODE_038,NODE_055,33925.60322883255
NODE_038,NODE_056,33942.58705699875
NODE_038,NODE_057,20794.558185317113
NODE_038,NODE_058,22658.149026236315
NODE_038,NODE_059,20440.925965371454
NODE_038,NODE_060,26231.55123120647
NODE_038,NODE_061,6498.809301969744
NODE_038,NODE_062,26124.35003721062
NODE_038,NODE_063,17986.71394013232
NODE_038,NODE_064,27597.593707589225
NODE_038,NODE_065,21463.49076710506
NODE_038,NODE_066,37068.13893741943
NODE_038,NODE_067,11746.486712556303
NODE_038,NODE_068,5539.679913086203
NODE_038,NODE_069,19976.64953955982
NODE_038,NODE_070,20683.784829230626
NODE_038,NODE_071,16108.675464060649
NODE_038,NODE_072,34404.530888201916
NODE_038,NODE_073,21598.426160937262
NODE_038,NODE_074,25460.278252556443
NODE_038,NODE_075,6861.975819665013
NODE_038,NODE_076,19525.079845233093
NODE_038,NODE_077,32320.800990486376
NODE_038,NODE_078,31637.6476913684
NODE_038,NODE_079,21245.703026387273
NODE_038,NODE_080,10636.04285812967
NODE_038,NODE_081,28773.041845053107
NODE_038,NODE_082,34457.729865848465
NODE_038,NODE_083,28935.279646038958
NODE_038,NODE_084,24394.169023496208
NODE_038,NODE_085,22031.308864300197
NODE_038,NODE_086,25469.78900228893
NODE_038,NODE_087,20042.307047801878
NODE_038,NODE_088,36419.71362588333
NODE_038,NODE_089,7370.070296634923
NODE_038,NODE_090,17883.091593300167
NODE_038,NODE_091,32524.548056181957
NODE_038,NODE_092,1691.6779596506171
NODE_038,NODE_093,32521.330290896898
NODE_038,NODE_094,11548.175862201198
NODE_038,NODE_095,16151.050532904097
NODE_038,NODE_096,27990.54349667588
NODE_038,NODE_097,25728.26322792271
NODE_038,NODE_098,3021.0038492487092
NODE_038,NODE_099,9159.389704614236
NODE_039,NODE_040,36666.95735947346
NODE_039,NODE_041,18317.444996275633
NODE_039,NODE_042,11745.620976802089
NODE_039,NODE_043,8314.013155399101
NODE_039,NODE_044,12660.374256569005
NODE_039,NODE_045,16729.794755532854
NODE_039,NODE_046,19870.151095103218
NODE_039,NODE_047,26939.613406700093
NODE_039,NODE_048,15320.262511390618
NODE_039,NODE_049,14998.80729462402
NODE_039,NODE_050,22456.102151431078
NODE_039,NODE_051,6730.0022443375265
NODE_039,NODE_052,18647.02263129635
NODE_039,NODE_053,23764.395954555657
NODE_039,NODE_054,30792.865760145538
NODE_039,NODE_055,20086.357721027918
NODE_039,NODE_056,20103.34154919412
NODE_039,NODE_057,18918.84714269928
NODE_039,NODE_058,9050.930999708573
NODE_039,NODE_059,34280.171473176095
NODE_039,NODE_060,24355.840188588638
NODE_039,NODE_061,18304.136723737378
NODE_039,NODE_062,16929.12964502087
NODE_039,NODE_063,31825.95944793696
NODE_039,NODE_064,16989.60938569839
NODE_039,NODE_065,18249.914560911333
NODE_039,NODE_066,23228.893429614796
NODE_039,NODE_067,23551.814134323933
NODE_039,NODE_068,17345.007334853835
NODE_039,NODE_069,14424.909338645482
NODE_039,NODE_070,7824.521714848681
NODE_039,NODE_071,11273.729313059506
NODE_039,NODE_072,20565.285380397276
NODE_039,NODE_073,15491.073037495371
NODE_039,NODE_074,30274.515537315732
NODE_039,NODE_075,7940.144797118739
NODE_039,NODE_076,7747.125858639619
NODE_039,NODE_077,22177.44797734015
NODE_039,NODE_078,23284.02427800903
NODE_039,NODE_079,7406.457518582634
NODE_039,NODE_080,22441.3702798973
NODE_039,NODE_081,18120.82961498608
NODE_039,NODE_082,21598.46675146652
NODE_039,NODE_083,15096.034138234325
NODE_039,NODE_084,18286.815900054316
NODE_039,NODE_085,33703.48492557198
NODE_039,NODE_086,13503.71695435925
NODE_039,NODE_087,6203.061539997238
NODE_039,NODE_088,22580.46811807869
NODE_039,NODE_089,6469.175211169717
NODE_039,NODE_090,9389.114110572546
NODE_039,NODE_091,18685.302548377324
