from_node,to_node,distance_km
NODE_015,NODE_034,666.4381023184051
NODE_015,NODE_035,1274.8324379012531
NODE_015,NODE_036,583.7743801000584
NODE_015,NODE_037,600.0226871793843
NODE_015,NODE_038,983.1083880595676
NODE_015,NODE_039,661.8453442723079
NODE_015,NODE_040,1233.1420586395293
NODE_015,NODE_041,564.5671190321527
NODE_015,NODE_042,793.3623122281334
NODE_015,NODE_043,611.594153056575
NODE_015,NODE_044,395.6751005868065
NODE_015,NODE_045,576.9870688482594
NODE_015,NODE_046,571.6964806132931
NODE_015,NODE_047,1348.0023723543068
NODE_015,NODE_048,738.287402836483
NODE_015,NODE_049,432.8158093509628
NODE_015,NODE_050,627.2368107136217
NODE_015,NODE_051,792.2654851249538
NODE_015,NODE_052,592.0319219505457
NODE_015,NODE_053,1271.6502008142506
NODE_015,NODE_054,35.58193494995542
NODE_015,NODE_055,331.89908265282077
NODE_015,NODE_056,269.42930101611086
NODE_015,NODE_057,812.7066192346502
NODE_015,NODE_058,547.2885853793211
NODE_015,NODE_059,1223.5568909806443
NODE_015,NODE_060,946.2579498015485
NODE_015,NODE_061,1107.959359914168
NODE_015,NODE_062,544.883114189166
NODE_015,NODE_063,1351.6704979667095
NODE_015,NODE_064,520.5808181507158
NODE_015,NODE_065,815.9764962988344
NODE_015,NODE_066,262.52894576639403
NODE_015,NODE_067,1238.164058688478
NODE_015,NODE_068,1103.43645501814
NODE_015,NODE_069,649.8404766536461
NODE_015,NODE_070,597.7221122454954
NODE_015,NODE_071,727.6897725694457
NODE_015,NODE_072,216.42723798429802
NODE_015,NODE_073,581.3590915388593
NODE_015,NODE_074,1100.6526088840296
NODE_015,NODE_075,846.671897042154
NODE_015,NODE_076,605.4137476684881
NODE_015,NODE_077,628.8590487142509
NODE_015,NODE_078,646.2594544049228
NODE_015,NODE_079,528.5435924178637
NODE_015,NODE_080,1245.2847997570905
NODE_015,NODE_081,665.9769094262571
NODE_015,NODE_082,466.5971939492433
NODE_015,NODE_083,374.1781175682389
NODE_015,NODE_084,632.0850911399511
NODE_015,NODE_085,1158.9358514719263
NODE_015,NODE_086,487.4177930341741
NODE_015,NODE_087,562.1599239666467
NODE_015,NODE_088,224.78409297735232
NODE_015,NODE_089,790.7577648797355
NODE_015,NODE_090,675.5794353295654
NODE_015,NODE_091,320.7134748268369
NODE_015,NODE_092,1021.9616272224897
NODE_015,NODE_093,281.54300449151634
NODE_015,NODE_094,1254.4862808283515
NODE_015,NODE_095,743.9128493137613
NODE_015,NODE_096,427.01536839993145
NODE_015,NODE_097,1078.6678869174834
NODE_015,NODE_098,1094.2991576206011
NODE_015,NODE_099,1188.8970369641377
NODE_016,NODE_017,518.814232502111
NODE_016,NODE_018,165.76799541617254
NODE_016,NODE_019,688.7502040860533
NODE_016,NODE_020,316.0669656373219
NODE_016,NODE_021,611.8343703189707
NODE_016,NODE_022,164.7111108290907
NODE_016,NODE_023,478.5205791193114
NODE_016,NODE_024,161.08067009145122
NODE_016,NODE_025,276.476091066529
NODE_016,NODE_026,142.12349517200613
NODE_016,NODE_027,380.40231553360354
NODE_016,NODE_028,289.66504378968676
NODE_016,NODE_029,760.7731707775532
NODE_016,NODE_030,170.14623516982607
NODE_016,NODE_031,382.00898682567816
NODE_016,NODE_032,535.613624828255
NODE_016,NODE_033,1041.7795007747354
NODE_016,NODE_034,444.7500282680542
NODE_016,NODE_035,833.0057124661851
NODE_016,NODE_036,556.3019176889125
NODE_016,NODE_037,203.39051528766248
NODE_016,NODE_038,541.2816626244996
NODE_016,NODE_039,265.2131723805861
NODE_016,NODE_040,1059.4688843350523
NODE_016,NODE_041,244.01221481593913
NODE_016,NODE_042,219.37706366210034
NODE_016,NODE_043,32.31297330995527
NODE_016,NODE_044,351.0694563818429
NODE_016,NODE_045,138.29958922404043
NODE_016,NODE_046,251.14157639707952
NODE_016,NODE_047,906.1756469192387
NODE_016,NODE_048,573.2287726124199
NODE_016,NODE_049,168.22488433836173
NODE_016,NODE_050,306.68190649740814
NODE_016,NODE_051,231.9323235220227
NODE_016,NODE_052,271.4770177343321
NODE_016,NODE_053,829.8234753791826
NODE_016,NODE_054,595.6411930133409
NODE_016,NODE_055,500.6820874207853
NODE_016,NODE_056,328.5082575917013
NODE_016,NODE_057,637.3614019294505
NODE_016,NODE_058,85.33151486888387
NODE_016,NODE_059,1049.8837166761675
NODE_016,NODE_060,772.5847754970716
NODE_016,NODE_061,666.1326344791001
NODE_016,NODE_062,175.53898086298813
NODE_016,NODE_063,970.9139033547697
NODE_016,NODE_064,200.02591393450223
NODE_016,NODE_065,642.3033219943575
NODE_016,NODE_066,396.9554488875471
NODE_016,NODE_067,796.33733325341
NODE_016,NODE_068,661.6097295830718
NODE_016,NODE_069,101.84778042966781
NODE_016,NODE_070,376.0340381951445
NODE_016,NODE_071,148.40859282282594
NODE_016,NODE_072,433.3128774209223
NODE_016,NODE_073,101.7394460542503
NODE_016,NODE_074,926.9794345795526
NODE_016,NODE_075,398.8884724530303
NODE_016,NODE_076,369.58438351105605
NODE_016,NODE_077,308.30414449803726
NODE_016,NODE_078,325.7045501887093
NODE_016,NODE_079,318.056385629492
NODE_016,NODE_080,803.4580743220223
NODE_016,NODE_081,624.3057972339568
NODE_016,NODE_082,650.25574193486
NODE_016,NODE_083,258.44198267996603
NODE_016,NODE_084,193.57093885818315
NODE_016,NODE_085,985.2626771674494
NODE_016,NODE_086,110.30068931629756
NODE_016,NODE_087,307.57902362419094
NODE_016,NODE_088,375.2826754531917
NODE_016,NODE_089,385.6830531286428
NODE_016,NODE_090,439.75007117213335
NODE_016,NODE_091,277.0050075236348
NODE_016,NODE_092,580.1349017874218
NODE_016,NODE_093,465.201552477133
NODE_016,NODE_094,812.6595553932833
NODE_016,NODE_095,188.8269384211948
NODE_016,NODE_096,170.70311395054023
NODE_016,NODE_097,904.9947126130066
NODE_016,NODE_098,652.4724321855332
NODE_016,NODE_099,747.0703115290696
NODE_017,NODE_018,393.2950298042555
NODE_017,NODE_019,1103.8554294179473
NODE_017,NODE_020,222.1701493833338
NODE_017,NODE_021,1026.9395956508647
NODE_017,NODE_022,665.08804072735
NODE_017,NODE_023,125.85542357917353
NODE_017,NODE_024,392.63518030839316
NODE_017,NODE_025,474.2488336675567
NODE_017,NODE_026,606.5929809709081
NODE_017,NODE_027,875.483314251276
NODE_017,NODE_028,718.4107050691482
NODE_017,NODE_029,1175.8783961094473
NODE_017,NODE_030,670.5231650680853
NODE_017,NODE_031,136.80524567643295
NODE_017,NODE_032,744.721488882513
NODE_017,NODE_033,1188.7311749760383
NODE_017,NODE_034,639.7166022152312
NODE_017,NODE_035,1248.110937798079
NODE_017,NODE_036,557.0528799968843
NODE_017,NODE_037,573.3011870762103
NODE_017,NODE_038,956.3868879563936
NODE_017,NODE_039,635.1238441691339
NODE_017,NODE_040,1206.4205585363552
NODE_017,NODE_041,485.6628691837921
NODE_017,NODE_042,714.4580623797729
NODE_017,NODE_043,532.6899032082144
NODE_017,NODE_044,368.9536004836325
NODE_017,NODE_045,498.0828189998988
NODE_017,NODE_046,492.7922307649325
NODE_017,NODE_047,1321.2808722511327
NODE_017,NODE_048,711.5659027333089
NODE_017,NODE_049,353.91155950260224
NODE_017,NODE_050,548.3325608652611
NODE_017,NODE_051,732.309253420282
NODE_017,NODE_052,513.1276721021851
NODE_017,NODE_053,1244.9287007110765
NODE_017,NODE_054,76.82696051122986
NODE_017,NODE_055,305.1775825496468
NODE_017,NODE_056,190.5250511677503
NODE_017,NODE_057,785.9851191314762
NODE_017,NODE_058,468.3843355309605
NODE_017,NODE_059,1196.8353908774702
NODE_017,NODE_060,919.5364496983744
NODE_017,NODE_061,1081.237859810994
NODE_017,NODE_062,465.97886434080544
NODE_017,NODE_063,1324.9489978635354
NODE_017,NODE_064,441.67656830235524
NODE_017,NODE_065,789.2549961956603
NODE_017,NODE_066,178.62523242665188
NODE_017,NODE_067,1211.442558585304
NODE_017,NODE_068,1076.7149549149658
NODE_017,NODE_069,570.9362268052855
NODE_017,NODE_070,571.0006121423214
NODE_017,NODE_071,648.7855227210852
NODE_017,NODE_072,190.87228817460203
NODE_017,NODE_073,502.45484169049865
NODE_017,NODE_074,1073.9311087808555
NODE_017,NODE_075,819.95039693898
NODE_017,NODE_076,578.6922475653141
NODE_017,NODE_077,549.9547988658902
NODE_017,NODE_078,567.3552045565623
NODE_017,NODE_079,501.8220923146897
NODE_017,NODE_080,1218.5632996539164
NODE_017,NODE_081,639.255409323083
NODE_017,NODE_082,439.8756938460693
NODE_017,NODE_083,295.27386771987835
NODE_017,NODE_084,553.1808412915906
NODE_017,NODE_085,1132.2143513687522
NODE_017,NODE_086,408.51354318581355
NODE_017,NODE_087,535.4384238634727
NODE_017,NODE_088,160.56556658001642
NODE_017,NODE_089,764.0362647765616
NODE_017,NODE_090,648.8579352263914
NODE_017,NODE_091,241.80922497847632
NODE_017,NODE_092,995.2401271193157
NODE_017,NODE_093,254.82150438834233
NODE_017,NODE_094,1227.7647807251774
NODE_017,NODE_095,665.0085994654007
NODE_017,NODE_096,348.1111185515709
NODE_017,NODE_097,1051.9463868143093
NODE_017,NODE_098,1067.577657517427
NODE_017,NODE_099,1162.1755368609636
NODE_018,NODE_019,742.4176894892728
NODE_018,NODE_020,207.52956823152687
NODE_018,NODE_021,665.5018557221903
NODE_018,NODE_022,271.7930109230944
NODE_018,NODE_023,334.2718315796211
NODE_018,NODE_024,12.116229660000004
NODE_018,NODE_025,138.70113443445018
NODE_018,NODE_026,289.56691453155764
NODE_018,NODE_027,487.48421562760734
NODE_018,NODE_028,356.9729651404738
NODE_018,NODE_029,814.4406561807729
NODE_018,NODE_030,277.22813526382976
NODE_018,NODE_031,256.48978412782253
NODE_018,NODE_032,469.0767934583381
NODE_018,NODE_033,961.1013792977376
NODE_018,NODE_034,364.0719067910563
NODE_018,NODE_035,886.6731978694047
NODE_018,NODE_036,475.62379621191457
NODE_018,NODE_037,211.86344714753585
NODE_018,NODE_038,594.9491480277192
NODE_018,NODE_039,273.6861042404595
NODE_018,NODE_040,978.7907628580544
NODE_018,NODE_041,342.71628528087973
NODE_018,NODE_042,326.4589637561041
NODE_018,NODE_043,139.39487340395897
NODE_018,NODE_044,213.29449974976404
NODE_018,NODE_045,304.06758464021294
NODE_018,NODE_046,349.84564686202015
NODE_018,NODE_047,959.8431323224584
NODE_018,NODE_048,492.550651135422
NODE_018,NODE_049,198.50615323332704
NODE_018,NODE_050,405.38597696234876
NODE_018,NODE_051,339.0142236160264
NODE_018,NODE_052,370.1810881992727
NODE_018,NODE_053,883.4909607824021
NODE_018,NODE_054,470.12199031548533
NODE_018,NODE_055,362.90713078870647
NODE_018,NODE_056,202.7699786365052
NODE_018,NODE_057,556.6832804524527
NODE_018,NODE_058,80.43648054728868
NODE_018,NODE_059,969.2055951991696
NODE_018,NODE_060,691.9066540200737
NODE_018,NODE_061,719.8001198823197
NODE_018,NODE_062,310.57345807153024
NODE_018,NODE_063,1024.5813887579893
NODE_018,NODE_064,298.72998439944286
NODE_018,NODE_065,561.6252005173595
NODE_018,NODE_066,288.7366788733501
NODE_018,NODE_067,850.0048186566296
NODE_018,NODE_068,715.2772149862915
NODE_018,NODE_069,249.29119978921932
NODE_018,NODE_070,295.35591671814655
NODE_018,NODE_071,255.49049291682965
NODE_018,NODE_072,272.8920568253334
NODE_018,NODE_073,267.5074414704228
NODE_018,NODE_074,846.3013131025548
NODE_018,NODE_075,458.51265701030565
NODE_018,NODE_076,303.04755214113925
NODE_018,NODE_077,407.0082149629779
NODE_018,NODE_078,424.40862065364985
NODE_018,NODE_079,226.17739689051487
NODE_018,NODE_080,857.1255597252419
NODE_018,NODE_081,543.6276757569589
NODE_018,NODE_082,512.4807853027811
NODE_018,NODE_083,98.0211620843771
NODE_018,NODE_084,359.33893427435567
NODE_018,NODE_085,904.5845556904515
NODE_018,NODE_086,256.4303482553912
NODE_018,NODE_087,247.14770879991096
NODE_018,NODE_088,265.03883015537724
NODE_018,NODE_089,402.5985248478871
NODE_018,NODE_090,373.21323980221655
NODE_018,NODE_091,168.7862375094378
NODE_018,NODE_092,633.8023871906413
NODE_018,NODE_093,327.4265958450542
NODE_018,NODE_094,866.327040796503
NODE_018,NODE_095,295.9088385151985
NODE_018,NODE_096,205.16453464865856
NODE_018,NODE_097,824.3165911360087
NODE_018,NODE_098,706.1399175887527
NODE_018,NODE_099,800.7377969322893
NODE_019,NODE_020,949.4625357073426
NODE_019,NODE_021,181.3644239111299
NODE_019,NODE_022,537.8126010299808
NODE_019,NODE_023,978.0000058387737
NODE_019,NODE_024,742.592816971678
NODE_019,NODE_025,629.6065957503905
NODE_019,NODE_026,623.6576945050377
NODE_019,NODE_027,512.9944061100156
NODE_019,NODE_028,403.50177926448055
NODE_019,NODE_029,146.40019854214546
NODE_019,NODE_030,548.1371991685656
NODE_019,NODE_031,998.4227516036383
NODE_019,NODE_032,514.563577440938
NODE_019,NODE_033,805.9454685646532
NODE_019,NODE_034,725.2265979170556
NODE_019,NODE_035,387.64259892243035
NODE_019,NODE_036,836.7784873379139
NODE_019,NODE_037,530.5542423417369
NODE_019,NODE_038,182.92179893618294
NODE_019,NODE_039,468.7315852488133
NODE_019,NODE_040,714.6651388618665
NODE_019,NODE_041,904.0658924640554
NODE_019,NODE_042,515.792613096173
NODE_019,NODE_043,656.4372307760982
NODE_019,NODE_044,734.9018289343147
NODE_019,NODE_045,760.8508255972217
NODE_019,NODE_046,938.3342528607046
NODE_019,NODE_047,460.812533375484
NODE_019,NODE_048,727.369142163132
NODE_019,NODE_049,856.9750884244152
NODE_019,NODE_050,993.9866197418119
NODE_019,NODE_051,456.8178805640307
NODE_019,NODE_052,951.1637893292058
NODE_019,NODE_053,384.4603618354278
NODE_019,NODE_054,1159.6535604379321
NODE_019,NODE_055,884.5144599732571
NODE_019,NODE_056,944.7029461123209
NODE_019,NODE_057,652.8296142377865
NODE_019,NODE_058,668.10018287161
NODE_019,NODE_059,622.9044148016219
NODE_019,NODE_060,788.6848325594034
NODE_019,NODE_061,40.00522028765746
NODE_019,NODE_062,831.2269879806889
NODE_019,NODE_063,525.550789811015
NODE_019,NODE_064,887.330627178906
NODE_019,NODE_065,658.4033790566892
NODE_019,NODE_066,1030.6696463491658
NODE_019,NODE_067,157.02382780507222
NODE_019,NODE_068,54.31832663938069
NODE_019,NODE_069,659.2217990195674
NODE_019,NODE_070,656.510607844146
NODE_019,NODE_071,540.3416112632275
NODE_019,NODE_072,920.7130374394147
NODE_019,NODE_073,727.7031841343542
NODE_019,NODE_074,766.0575884450839
NODE_019,NODE_075,294.5897990940434
NODE_019,NODE_076,650.0609531600575
NODE_019,NODE_077,995.4968209616624
NODE_019,NODE_078,975.3266699757738
NODE_019,NODE_079,621.6719248219754
NODE_019,NODE_080,189.0851020866146
NODE_019,NODE_081,840.4977802508523
NODE_019,NODE_082,953.955673488729
NODE_019,NODE_083,839.9541295601928
NODE_019,NODE_084,819.534676938287
NODE_019,NODE_085,688.7696563790173
NODE_019,NODE_086,799.050893402351
NODE_019,NODE_087,588.0555932731924
NODE_019,NODE_088,981.4763867254046
NODE_019,NODE_089,339.8191646413857
NODE_019,NODE_090,613.1073770599212
NODE_019,NODE_091,910.7192049852534
NODE_019,NODE_092,108.61530229863152
NODE_019,NODE_093,849.0339250296049
NODE_019,NODE_094,198.2865831578756
NODE_019,NODE_095,565.1494263594521
NODE_019,NODE_096,859.4533180365936
NODE_019,NODE_097,767.7934188647828
NODE_019,NODE_098,207.1093186417784
NODE_019,NODE_099,132.69733929366186
NODE_020,NODE_021,872.54670194026
NODE_020,NODE_022,479.3225791546212
NODE_020,NODE_023,207.35745681393087
NODE_020,NODE_024,206.8697187356646
NODE_020,NODE_025,346.23070266597705
NODE_020,NODE_026,403.845714106119
NODE_020,NODE_027,672.7360473864869
NODE_020,NODE_028,564.0178113585436
NODE_020,NODE_029,1021.4855023988426
NODE_020,NODE_030,480.9729695760656
NODE_020,NODE_031,85.36490370690086
NODE_020,NODE_032,676.606361689865
NODE_020,NODE_033,1168.6309475292644
NODE_020,NODE_034,571.6014750225831
NODE_020,NODE_035,1093.7180440874745
NODE_020,NODE_036,602.9619104215585
NODE_020,NODE_037,418.90829336560563
NODE_020,NODE_038,801.9939942457889
NODE_020,NODE_039,480.73095045852926
NODE_020,NODE_040,1186.3203310895815
NODE_020,NODE_041,282.91560231900297
NODE_020,NODE_042,511.71079551498366
NODE_020,NODE_043,346.92444163548583
NODE_020,NODE_044,350.6941109389011
NODE_020,NODE_045,295.33555213510965
NODE_020,NODE_046,290.0449639001434
NODE_020,NODE_047,1166.8879785405281
NODE_020,NODE_048,700.0802193669489
NODE_020,NODE_049,151.16429263781305
NODE_020,NODE_050,345.585294000472
NODE_020,NODE_051,546.5437918475533
NODE_020,NODE_052,310.38040523739596
NODE_020,NODE_053,1090.535807000472
NODE_020,NODE_054,298.99710989456366
NODE_020,NODE_055,340.0389106681654
NODE_020,NODE_056,42.486832788933306
NODE_020,NODE_057,764.2128486839795
NODE_020,NODE_058,282.618873958232
NODE_020,NODE_059,1176.7351634306965
NODE_020,NODE_060,899.4362222516006
NODE_020,NODE_061,926.8449661003895
NODE_020,NODE_062,263.23159747601625
NODE_020,NODE_063,1231.626234976059
NODE_020,NODE_064,238.92930143756607
NODE_020,NODE_065,769.1547687488865
NODE_020,NODE_066,82.29907040236738
NODE_020,NODE_067,1057.0496648746994
NODE_020,NODE_068,922.3220612043613
NODE_020,NODE_069,368.1889599404964
NODE_020,NODE_070,502.88548494967347
NODE_020,NODE_071,463.0200611483565
NODE_020,NODE_072,206.86566035034224
NODE_020,NODE_073,299.7075748257095
NODE_020,NODE_074,1053.8308813340816
NODE_020,NODE_075,665.5575032283754
NODE_020,NODE_076,510.5771203726661
NODE_020,NODE_077,347.20753200110113
NODE_020,NODE_078,364.6079376917731
NODE_020,NODE_079,433.70696512204177
NODE_020,NODE_080,1064.1704059433118
NODE_020,NODE_081,685.1644397477572
NODE_020,NODE_082,485.7847242707436
NODE_020,NODE_083,109.50840614714977
NODE_020,NODE_084,350.43357442680144
NODE_020,NODE_085,1112.1141239219785
NODE_020,NODE_086,205.7662763210244
NODE_020,NODE_087,454.6772770314378
NODE_020,NODE_088,104.11955314781117
NODE_020,NODE_089,609.6433710659569
NODE_020,NODE_090,580.7428080337434
NODE_020,NODE_091,39.061958113687155
NODE_020,NODE_092,840.8472334087111
NODE_020,NODE_093,300.7305348130167
NODE_020,NODE_094,1073.3718870145728
NODE_020,NODE_095,462.2613326006116
NODE_020,NODE_096,145.36385168678174
NODE_020,NODE_097,1031.8461593675356
NODE_020,NODE_098,913.1847638068225
NODE_020,NODE_099,1007.782643150359
NODE_021,NODE_022,460.89676726289827
NODE_021,NODE_023,901.0841720716911
NODE_021,NODE_024,665.6769832045953
NODE_021,NODE_025,552.690761983308
NODE_021,NODE_026,546.7418607379552
NODE_021,NODE_027,436.07857234293306
NODE_021,NODE_028,326.58594549739803
NODE_021,NODE_029,187.7059130297447
NODE_021,NODE_030,471.22136540148307
NODE_021,NODE_031,921.5069178365557
NODE_021,NODE_032,437.64774367385553
NODE_021,NODE_033,642.8613769535766
NODE_021,NODE_034,648.310764149973
NODE_021,NODE_035,224.55850731135385
NODE_021,NODE_036,759.8626535708313
NODE_021,NODE_037,453.63840857465436
NODE_021,NODE_038,74.39176040669051
NODE_021,NODE_039,391.8157514817308
NODE_021,NODE_040,551.58104725079
NODE_021,NODE_041,827.1500586969729
NODE_021,NODE_042,438.8767793290905
NODE_021,NODE_043,579.5213970090157
NODE_021,NODE_044,657.9859951672322
NODE_021,NODE_045,683.9349918301392
NODE_021,NODE_046,861.4184190936221
NODE_021,NODE_047,297.7284417644075
NODE_021,NODE_048,650.4533083960496
NODE_021,NODE_049,780.0592546573328
NODE_021,NODE_050,917.0707859747293
NODE_021,NODE_051,379.9020467969482
NODE_021,NODE_052,874.2479555621233
NODE_021,NODE_053,221.37627022435134
NODE_021,NODE_054,1082.7377266708497
NODE_021,NODE_055,807.5986262061747
NODE_021,NODE_056,867.7871123452383
NODE_021,NODE_057,575.9137804707041
NODE_021,NODE_058,591.1843491045273
NODE_021,NODE_059,459.82032319054537
NODE_021,NODE_060,711.7689987923209
NODE_021,NODE_061,144.86643999937215
NODE_021,NODE_062,754.3111542136064
NODE_021,NODE_063,362.4666981999385
NODE_021,NODE_064,810.4147934118234
NODE_021,NODE_065,581.4875452896067
NODE_021,NODE_066,953.7538125820831
NODE_021,NODE_067,252.4981131942499
NODE_021,NODE_068,135.1074431790362
NODE_021,NODE_069,582.3059652524848
NODE_021,NODE_070,579.5947740770633
NODE_021,NODE_071,463.425777496145
NODE_021,NODE_072,843.7972036723323
NODE_021,NODE_073,650.7873503672716
NODE_021,NODE_074,602.9734968340073
NODE_021,NODE_075,217.67396532696088
NODE_021,NODE_076,573.1451193929748
NODE_021,NODE_077,918.5809871945798
NODE_021,NODE_078,898.4108362086913
NODE_021,NODE_079,544.7560910548929
NODE_021,NODE_080,230.3908165742138
NODE_021,NODE_081,763.5819464837699
NODE_021,NODE_082,877.0398397216463
NODE_021,NODE_083,763.0382957931101
NODE_021,NODE_084,742.6188431712045
NODE_021,NODE_085,525.6855647679407
NODE_021,NODE_086,722.1350596352686
NODE_021,NODE_087,511.1397595061098
NODE_021,NODE_088,904.5605529583222
NODE_021,NODE_089,262.9033308743032
NODE_021,NODE_090,536.1915432928387
NODE_021,NODE_091,833.8033712181708
NODE_021,NODE_092,72.74912161249837
NODE_021,NODE_093,772.1180912625223
NODE_021,NODE_094,239.5922976454748
NODE_021,NODE_095,488.23359259236963
NODE_021,NODE_096,782.5374842695112
NODE_021,NODE_097,604.7093272537063
NODE_021,NODE_098,44.02522703070193
NODE_021,NODE_099,174.00305378126106
NODE_022,NODE_023,606.0648425027155
NODE_022,NODE_024,272.96126356368467
NODE_022,NODE_025,376.9395187697816
NODE_022,NODE_026,101.91332018144716
NODE_022,NODE_027,216.65207518964976
NODE_022,NODE_028,148.4579350442329
NODE_022,NODE_029,609.8355677214806
NODE_022,NODE_030,10.324598138584829
NODE_022,NODE_031,528.282795050917
NODE_022,NODE_032,419.2203571827413
NODE_022,NODE_033,962.5363375788704
NODE_022,NODE_034,477.6403682974571
NODE_022,NODE_035,682.0681094101126
NODE_022,NODE_036,589.1922577183154
NODE_022,NODE_037,282.9680127221384
NODE_022,NODE_038,390.34405956842704
NODE_022,NODE_039,221.1453556292148
NODE_022,NODE_040,980.2257211391874
NODE_022,NODE_041,366.25329143407464
NODE_022,NODE_042,55.62682331814653
NODE_022,NODE_043,132.39813751913545
NODE_022,NODE_044,451.5328840850955
NODE_022,NODE_045,223.0382245672409
NODE_022,NODE_046,400.52165183072384
NODE_022,NODE_047,755.2380438631662
NODE_022,NODE_048,606.1191126418228
NODE_022,NODE_049,332.93599516745246
NODE_022,NODE_050,456.1740187118311
NODE_022,NODE_051,90.72521477656886
NODE_022,NODE_052,413.35118829922504
NODE_022,NODE_053,678.88587232311
NODE_022,NODE_054,741.9150012385799
NODE_022,NODE_055,601.145515124038
NODE_022,NODE_056,474.5629895595996
NODE_022,NODE_057,557.4863939795898
NODE_022,NODE_058,197.2121083411173
NODE_022,NODE_059,917.3299252893041
NODE_022,NODE_060,693.3416123012066
NODE_022,NODE_061,515.1950314230276
NODE_022,NODE_062,293.41438695070815
NODE_022,NODE_063,819.9763002986972
NODE_022,NODE_064,349.5180261489252
NODE_022,NODE_065,563.0601587984925
NODE_022,NODE_066,560.5296897964445
NODE_022,NODE_067,645.3997301973374
NODE_022,NODE_068,510.6721265269993
NODE_022,NODE_069,121.40919798958654
NODE_022,NODE_070,408.92437822454735
NODE_022,NODE_071,16.302518006264755
NODE_022,NODE_072,544.6850677484277
NODE_022,NODE_073,189.89058310437338
NODE_022,NODE_074,847.7362713836876
NODE_022,NODE_075,249.42965495196472
NODE_022,NODE_076,402.4747235404589
NODE_022,NODE_077,457.6842199316816
NODE_022,NODE_078,437.51406894579304
NODE_022,NODE_079,374.0856952023768
NODE_022,NODE_080,652.5204712659497
NODE_022,NODE_081,657.1961372633597
NODE_022,NODE_082,706.3694438691305
NODE_022,NODE_083,369.8141730074715
NODE_022,NODE_084,281.72207590830624
NODE_022,NODE_085,906.0195139715844
NODE_022,NODE_086,275.0118001453883
NODE_022,NODE_087,340.4693636535938
NODE_022,NODE_088,536.8318410784717
NODE_022,NODE_089,244.47594438318896
NODE_022,NODE_090,472.6404112015362
NODE_022,NODE_091,440.57924843253215
NODE_022,NODE_092,429.1972987313492
NODE_022,NODE_093,565.6649801803856
NODE_022,NODE_094,661.7219523372107
NODE_022,NODE_095,27.33682532947137
NODE_022,NODE_096,335.41422477963096
NODE_022,NODE_097,825.7515494171416
NODE_022,NODE_098,501.5348291294606
NODE_022,NODE_099,596.132708472997
NODE_023,NODE_024,333.6119820837589
NODE_023,NODE_025,348.3934100883831
NODE_023,NODE_026,566.2993275881083
NODE_023,NODE_027,821.7560472072284
NODE_023,NODE_028,592.5552814899746
NODE_023,NODE_029,1050.0229725302738
NODE_023,NODE_030,611.4999668434509
NODE_023,NODE_031,138.96882430616657
NODE_023,NODE_032,618.8660653033394
NODE_023,NODE_033,1062.8757513968646
NODE_023,NODE_034,513.8611786360575
NODE_023,NODE_035,1122.2555142189055
NODE_023,NODE_036,431.1974564177107
NODE_023,NODE_037,447.44576349703675
NODE_023,NODE_038,830.53146437722
NODE_023,NODE_039,509.26842058996033
NODE_023,NODE_040,1080.5651349571817
NODE_023,NODE_041,445.3692158009923
NODE_023,NODE_042,660.7307953357252
NODE_023,NODE_043,473.6667049835801
NODE_023,NODE_044,243.09817690445894
NODE_023,NODE_045,457.78916561709906
NODE_023,NODE_046,452.49857738213274
NODE_023,NODE_047,1195.4254486719592
NODE_023,NODE_048,585.7104791541353
NODE_023,NODE_049,313.61790611980246
NODE_023,NODE_050,508.03890748246135
NODE_023,NODE_051,639.6885614426062
NODE_023,NODE_052,472.8340187193853
NODE_023,NODE_053,1119.073277131903
NODE_023,NODE_054,188.15885863230295
NODE_023,NODE_055,179.32215897047325
NODE_023,NODE_056,165.50675518499176
NODE_023,NODE_057,660.1296955523026
NODE_023,NODE_058,409.36113730632627
NODE_023,NODE_059,1070.9799672982967
NODE_023,NODE_060,793.6810261192009
NODE_023,NODE_061,955.3824362318205
NODE_023,NODE_062,425.68521095800565
NODE_023,NODE_063,1199.0935742843617
NODE_023,NODE_064,401.38291491955545
NODE_023,NODE_065,663.3995726164867
NODE_023,NODE_066,212.37834218323906
NODE_023,NODE_067,1085.5871350061304
NODE_023,NODE_068,950.8595313357923
NODE_023,NODE_069,530.6425734224857
NODE_023,NODE_070,445.1451885631478
NODE_023,NODE_071,589.7623244964508
NODE_023,NODE_072,65.01686459542849
NODE_023,NODE_073,462.1611883076989
NODE_023,NODE_074,948.0756852016818
NODE_023,NODE_075,694.0949733598064
NODE_023,NODE_076,452.83682398614053
NODE_023,NODE_077,509.6611454830905
NODE_023,NODE_078,527.0615511737625
NODE_023,NODE_079,375.9666687355162
NODE_023,NODE_080,1092.707876074743
NODE_023,NODE_081,513.3999857439094
NODE_023,NODE_082,314.02027026689575
NODE_023,NODE_083,236.25066949524404
NODE_023,NODE_084,512.8871879087908
NODE_023,NODE_085,1006.3589277895786
NODE_023,NODE_086,368.2198898030138
NODE_023,NODE_087,409.5830002842992
NODE_023,NODE_088,103.23790366611968
NODE_023,NODE_089,638.180841197388
NODE_023,NODE_090,523.0025116472178
NODE_023,NODE_091,201.51557159567656
NODE_023,NODE_092,869.3847035401421
NODE_023,NODE_093,128.9660808091688
NODE_023,NODE_094,1101.909357146004
NODE_023,NODE_095,624.7149460826009
